DATE,THREEFF2
1999-01-12,4.8438
1999-01-13,4.7797
1999-01-14,4.6548
1999-01-15,4.6802
1999-01-18,.
1999-01-19,4.7368
1999-01-20,4.7849
1999-01-21,4.7499
1999-01-22,4.6974
1999-01-25,4.6957
1999-01-26,4.7110
1999-01-27,4.6990
1999-01-28,4.6779
1999-01-29,4.6616
1999-02-01,4.7391
1999-02-02,4.8033
1999-02-03,4.8458
1999-02-04,4.9222
1999-02-05,4.9805
1999-02-08,4.9788
1999-02-09,4.9510
1999-02-10,4.9486
1999-02-11,4.9738
1999-02-12,5.1189
1999-02-15,.
1999-02-16,5.1278
1999-02-17,5.0818
1999-02-18,5.1238
1999-02-19,5.1480
1999-02-22,5.1135
1999-02-23,5.1688
1999-02-24,5.2573
1999-02-25,5.3763
1999-02-26,5.3715
1999-03-01,5.4558
1999-03-02,5.4381
1999-03-03,5.4635
1999-03-04,5.4941
1999-03-05,5.4396
1999-03-08,5.4012
1999-03-09,5.3051
1999-03-10,5.2996
1999-03-11,5.3026
1999-03-12,5.2598
1999-03-15,5.2345
1999-03-16,5.1959
1999-03-17,5.2191
1999-03-18,5.2038
1999-03-19,5.2589
1999-03-22,5.3104
1999-03-23,5.2993
1999-03-24,5.2677
1999-03-25,5.3113
1999-03-26,5.3058
1999-03-29,5.3417
1999-03-30,5.2952
1999-03-31,5.3077
1999-04-01,5.3355
1999-04-02,.
1999-04-05,5.2670
1999-04-06,5.2034
1999-04-07,5.2052
1999-04-08,5.1176
1999-04-09,5.1101
1999-04-12,5.1268
1999-04-13,5.1769
1999-04-14,5.2028
1999-04-15,5.2390
1999-04-16,5.2980
1999-04-19,5.2650
1999-04-20,5.2300
1999-04-21,5.2300
1999-04-22,5.3070
1999-04-23,5.3073
1999-04-26,5.2790
1999-04-27,5.2604
1999-04-28,5.2888
1999-04-29,5.2289
1999-04-30,5.3468
1999-05-03,5.3726
1999-05-04,5.4050
1999-05-05,5.3777
1999-05-06,5.4733
1999-05-07,5.5104
1999-05-10,5.4904
1999-05-11,5.5341
1999-05-12,5.5279
1999-05-13,5.4391
1999-05-14,5.5863
1999-05-17,5.6556
1999-05-18,5.7073
1999-05-19,5.6778
1999-05-20,5.6911
1999-05-21,5.6417
1999-05-24,5.6176
1999-05-25,5.6235
1999-05-26,5.6701
1999-05-27,5.7641
1999-05-28,.
1999-05-31,.
1999-06-01,5.9240
1999-06-02,5.9560
1999-06-03,5.9578
1999-06-04,5.9785
1999-06-07,5.9937
1999-06-08,6.0168
1999-06-09,6.0584
1999-06-10,6.1152
1999-06-11,6.1941
1999-06-14,6.1670
1999-06-15,6.1459
1999-06-16,6.1015
1999-06-17,5.9553
1999-06-18,5.9825
1999-06-21,6.0377
1999-06-22,6.0837
1999-06-23,6.1368
1999-06-24,6.1872
1999-06-25,6.1785
1999-06-28,6.1169
1999-06-29,6.0817
1999-06-30,5.9339
1999-07-01,5.9464
1999-07-02,5.9405
1999-07-05,.
1999-07-06,5.9934
1999-07-07,6.0286
1999-07-08,5.9842
1999-07-09,5.9818
1999-07-12,.
1999-07-13,5.8733
1999-07-14,5.8845
1999-07-15,5.8811
1999-07-16,5.8437
1999-07-19,5.8225
1999-07-20,5.7920
1999-07-21,.
1999-07-22,5.8985
1999-07-23,5.9701
1999-07-26,5.9996
1999-07-27,5.9654
1999-07-28,5.9615
1999-07-29,6.0356
1999-07-30,6.0780
1999-08-02,6.0961
1999-08-03,6.1114
1999-08-04,6.0944
1999-08-05,6.0269
1999-08-06,6.1629
1999-08-09,6.2814
1999-08-10,6.3124
1999-08-11,6.2745
1999-08-12,6.2840
1999-08-13,6.1952
1999-08-16,6.1854
1999-08-17,6.1065
1999-08-18,6.0712
1999-08-19,6.0780
1999-08-20,6.0613
1999-08-23,6.0537
1999-08-24,5.9923
1999-08-25,5.8702
1999-08-26,5.8780
1999-08-27,5.9648
1999-08-30,6.0796
1999-08-31,6.1153
1999-09-01,6.1211
1999-09-02,6.1461
1999-09-03,6.0376
1999-09-06,.
1999-09-07,6.0753
1999-09-08,6.0712
1999-09-09,6.1102
1999-09-10,6.0571
1999-09-13,6.0710
1999-09-14,6.1212
1999-09-15,6.0997
1999-09-16,6.0590
1999-09-17,6.0400
1999-09-20,6.0825
1999-09-21,6.1053
1999-09-22,6.0909
1999-09-23,6.0331
1999-09-24,5.9246
1999-09-27,5.9693
1999-09-28,6.0198
1999-09-29,6.1102
1999-09-30,6.0508
1999-10-01,6.1447
1999-10-04,6.1184
1999-10-05,6.1968
1999-10-06,6.2429
1999-10-07,6.2645
1999-10-08,6.2603
1999-10-11,.
1999-10-12,6.2837
1999-10-13,6.3310
1999-10-14,6.3828
1999-10-15,6.2974
1999-10-18,6.2949
1999-10-19,6.3346
1999-10-20,6.3413
1999-10-21,6.3488
1999-10-22,6.3609
1999-10-25,6.3830
1999-10-26,6.4004
1999-10-27,6.3462
1999-10-28,6.2663
1999-10-29,6.1518
1999-11-01,6.1598
1999-11-02,6.1338
1999-11-03,6.1127
1999-11-04,6.0567
1999-11-05,6.0071
1999-11-08,6.0080
1999-11-09,6.0260
1999-11-10,6.0629
1999-11-11,.
1999-11-12,6.0137
1999-11-15,6.0051
1999-11-16,6.0315
1999-11-17,6.1023
1999-11-18,6.1407
1999-11-19,6.1581
1999-11-22,6.1938
1999-11-23,6.2003
1999-11-24,6.2022
1999-11-25,.
1999-11-26,6.2332
1999-11-29,6.3036
1999-11-30,6.2794
1999-12-01,6.3088
1999-12-02,6.3387
1999-12-03,6.2777
1999-12-06,6.2515
1999-12-07,6.2097
1999-12-08,6.2349
1999-12-09,6.2238
1999-12-10,6.1611
1999-12-13,6.1727
1999-12-14,6.2785
1999-12-15,6.3310
1999-12-16,6.4043
1999-12-17,6.4211
1999-12-20,6.4767
1999-12-21,6.4896
1999-12-22,6.4882
1999-12-23,6.5051
1999-12-24,.
1999-12-27,6.4955
1999-12-28,6.5207
1999-12-29,6.5143
1999-12-30,6.5149
1999-12-31,6.5798
2000-01-03,6.6997
2000-01-04,6.6360
2000-01-05,6.7202
2000-01-06,6.6879
2000-01-07,6.6543
2000-01-10,6.7000
2000-01-11,6.7892
2000-01-12,6.8523
2000-01-13,6.7819
2000-01-14,6.8104
2000-01-17,.
2000-01-18,6.8652
2000-01-19,6.8669
2000-01-20,6.8985
2000-01-21,6.8888
2000-01-24,6.8283
2000-01-25,6.8046
2000-01-26,6.7973
2000-01-27,6.8199
2000-01-28,6.8417
2000-01-31,6.8951
2000-02-01,6.8889
2000-02-02,6.9019
2000-02-03,6.8249
2000-02-04,6.8735
2000-02-07,6.9751
2000-02-08,6.9628
2000-02-09,6.9904
2000-02-10,7.0252
2000-02-11,6.9947
2000-02-14,6.9297
2000-02-15,6.9374
2000-02-16,6.9296
2000-02-17,6.9586
2000-02-18,6.8949
2000-02-21,.
2000-02-22,6.7825
2000-02-23,6.8351
2000-02-24,6.7641
2000-02-25,6.7122
2000-02-28,6.7070
2000-02-29,6.7539
2000-03-01,6.7423
2000-03-02,6.7466
2000-03-03,6.7376
2000-03-06,6.7726
2000-03-07,6.7436
2000-03-08,6.7356
2000-03-09,6.7051
2000-03-10,6.7437
2000-03-13,6.7184
2000-03-14,6.6655
2000-03-15,6.6443
2000-03-16,6.6146
2000-03-17,6.5868
2000-03-20,6.5867
2000-03-21,6.5623
2000-03-22,6.5572
2000-03-23,6.5442
2000-03-24,6.6541
2000-03-27,6.6892
2000-03-28,6.6635
2000-03-29,6.6587
2000-03-30,6.5620
2000-03-31,6.5224
2000-04-03,6.4830
2000-04-04,6.3582
2000-04-05,6.3378
2000-04-06,6.3577
2000-04-07,6.3313
2000-04-10,6.2779
2000-04-11,6.3369
2000-04-12,6.4075
2000-04-13,6.3978
2000-04-14,6.2972
2000-04-17,6.3828
2000-04-18,6.4077
2000-04-19,6.3803
2000-04-20,6.3790
2000-04-21,.
2000-04-24,6.3839
2000-04-25,6.5117
2000-04-26,6.5622
2000-04-27,6.6831
2000-04-28,6.7435
2000-05-01,6.7978
2000-05-02,6.8345
2000-05-03,6.8947
2000-05-04,6.9442
2000-05-05,7.0060
2000-05-08,7.0625
2000-05-09,7.0255
2000-05-10,6.9567
2000-05-11,6.9208
2000-05-12,6.9974
2000-05-15,6.9752
2000-05-16,6.9521
2000-05-17,6.9855
2000-05-18,7.0737
2000-05-19,7.0494
2000-05-22,6.9940
2000-05-23,6.9856
2000-05-24,7.0159
2000-05-25,6.9478
2000-05-26,6.8863
2000-05-29,.
2000-05-30,6.9383
2000-05-31,6.8926
2000-06-01,6.8036
2000-06-02,6.7113
2000-06-05,6.6532
2000-06-06,6.6447
2000-06-07,6.6292
2000-06-08,6.6314
2000-06-09,6.6391
2000-06-12,6.6134
2000-06-13,6.5913
2000-06-14,6.5488
2000-06-15,6.5410
2000-06-16,6.4748
2000-06-19,6.4740
2000-06-20,6.4972
2000-06-21,6.5831
2000-06-22,6.5987
2000-06-23,6.6539
2000-06-26,6.5977
2000-06-27,6.5822
2000-06-28,6.5782
2000-06-29,6.5014
2000-06-30,6.4681
2000-07-03,6.4019
2000-07-04,.
2000-07-05,6.3555
2000-07-06,6.3928
2000-07-07,6.3250
2000-07-10,6.3228
2000-07-11,6.3298
2000-07-12,6.3407
2000-07-13,6.2693
2000-07-14,6.3461
2000-07-17,6.4178
2000-07-18,6.4219
2000-07-19,6.4306
2000-07-20,6.2839
2000-07-21,6.2437
2000-07-24,6.2621
2000-07-25,6.2563
2000-07-26,6.2533
2000-07-27,6.2168
2000-07-28,6.2349
2000-07-31,6.2389
2000-08-01,6.1898
2000-08-02,6.1478
2000-08-03,6.1185
2000-08-04,6.0565
2000-08-07,6.0832
2000-08-08,6.0497
2000-08-09,6.0370
2000-08-10,6.0006
2000-08-11,6.0525
2000-08-14,6.0567
2000-08-15,6.0867
2000-08-16,6.1169
2000-08-17,6.1187
2000-08-18,6.0869
2000-08-21,6.0918
2000-08-22,6.0777
2000-08-23,6.0266
2000-08-24,5.9951
2000-08-25,5.9822
2000-08-28,6.0103
2000-08-29,6.0513
2000-08-30,6.0482
2000-08-31,5.9675
2000-09-01,5.8808
2000-09-04,.
2000-09-05,5.8659
2000-09-06,5.8934
2000-09-07,5.9268
2000-09-08,5.9107
2000-09-11,5.9397
2000-09-12,5.9562
2000-09-13,5.9215
2000-09-14,5.9417
2000-09-15,5.9319
2000-09-18,5.9121
2000-09-19,5.9008
2000-09-20,5.9371
2000-09-21,5.9179
2000-09-22,5.8847
2000-09-25,5.8835
2000-09-26,5.8484
2000-09-27,5.8371
2000-09-28,5.8292
2000-09-29,5.7951
2000-10-02,5.7983
2000-10-03,5.8184
2000-10-04,5.8449
2000-10-05,5.8249
2000-10-06,5.7890
2000-10-09,.
2000-10-10,5.7637
2000-10-11,5.7213
2000-10-12,5.6462
2000-10-13,5.6301
2000-10-16,5.6547
2000-10-17,5.5856
2000-10-18,5.5553
2000-10-19,5.5596
2000-10-20,5.5384
2000-10-23,5.4966
2000-10-24,5.5209
2000-10-25,5.5731
2000-10-26,5.5882
2000-10-27,5.6190
2000-10-30,5.6501
2000-10-31,5.6634
2000-11-01,5.6305
2000-11-02,5.6090
2000-11-03,5.6800
2000-11-06,5.7250
2000-11-07,5.7346
2000-11-08,5.7278
2000-11-09,5.6758
2000-11-10,5.6559
2000-11-13,5.6179
2000-11-14,5.6058
2000-11-15,5.5767
2000-11-16,5.5436
2000-11-17,5.5517
2000-11-20,5.5337
2000-11-21,5.5210
2000-11-22,5.4861
2000-11-23,.
2000-11-24,5.4903
2000-11-27,5.5051
2000-11-28,5.4547
2000-11-29,5.4002
2000-11-30,5.3113
2000-12-01,5.3309
2000-12-04,5.3252
2000-12-05,5.2382
2000-12-06,5.1324
2000-12-07,5.1175
2000-12-08,5.1573
2000-12-11,5.1759
2000-12-12,5.1781
2000-12-13,5.1046
2000-12-14,5.0491
2000-12-15,5.0039
2000-12-18,4.9532
2000-12-19,4.9625
2000-12-20,4.8798
2000-12-21,4.8308
2000-12-22,4.8259
2000-12-25,.
2000-12-26,4.8398
2000-12-27,4.8846
2000-12-28,4.9181
2000-12-29,4.8758
2001-01-01,.
2001-01-02,4.6420
2001-01-03,4.7397
2001-01-04,4.6398
2001-01-05,4.4928
2001-01-08,4.4681
2001-01-09,4.5359
2001-01-10,4.6499
2001-01-11,4.6965
2001-01-12,4.8143
2001-01-15,.
2001-01-16,4.8228
2001-01-17,4.7578
2001-01-18,4.6408
2001-01-19,4.6888
2001-01-22,4.7228
2001-01-23,4.7882
2001-01-24,4.8297
2001-01-25,4.8021
2001-01-26,4.7941
2001-01-29,4.8124
2001-01-30,4.7451
2001-01-31,4.6773
2001-02-01,4.5942
2001-02-02,4.6640
2001-02-05,4.6869
2001-02-06,4.7319
2001-02-07,4.7317
2001-02-08,4.7450
2001-02-09,4.6728
2001-02-12,4.6790
2001-02-13,4.7160
2001-02-14,4.7839
2001-02-15,4.8731
2001-02-16,4.7914
2001-02-19,.
2001-02-20,4.7610
2001-02-21,4.7640
2001-02-22,4.7384
2001-02-23,4.6593
2001-02-26,4.5963
2001-02-27,4.5272
2001-02-28,4.4853
2001-03-01,4.4460
2001-03-02,4.5212
2001-03-05,4.5587
2001-03-06,4.5694
2001-03-07,4.5188
2001-03-08,4.4967
2001-03-09,4.5451
2001-03-12,4.5399
2001-03-13,4.5593
2001-03-14,4.4554
2001-03-15,4.3756
2001-03-16,4.3431
2001-03-19,4.3871
2001-03-20,4.3405
2001-03-21,4.3182
2001-03-22,4.2767
2001-03-23,4.3475
2001-03-26,4.4052
2001-03-27,4.5593
2001-03-28,4.5554
2001-03-29,4.5351
2001-03-30,4.4667
2001-04-02,4.4851
2001-04-03,4.4314
2001-04-04,4.4032
2001-04-05,4.4505
2001-04-06,4.3668
2001-04-09,4.3948
2001-04-10,4.5462
2001-04-11,4.6200
2001-04-12,4.7026
2001-04-13,.
2001-04-16,4.8327
2001-04-17,4.7841
2001-04-18,4.6591
2001-04-19,4.7321
2001-04-20,4.7517
2001-04-23,4.6665
2001-04-24,4.6546
2001-04-25,4.7277
2001-04-26,4.6671
2001-04-27,4.7904
2001-04-30,4.8304
2001-05-01,4.7817
2001-05-02,4.7837
2001-05-03,4.7195
2001-05-04,4.6690
2001-05-07,4.6485
2001-05-08,4.6505
2001-05-09,4.6111
2001-05-10,4.7095
2001-05-11,4.9215
2001-05-14,4.9212
2001-05-15,4.9368
2001-05-16,4.9288
2001-05-17,4.9662
2001-05-18,4.9906
2001-05-21,5.0052
2001-05-22,5.0073
2001-05-23,4.9771
2001-05-24,5.0493
2001-05-25,5.0501
2001-05-28,.
2001-05-29,5.0679
2001-05-30,5.0641
2001-05-31,4.9504
2001-06-01,4.9180
2001-06-04,4.8969
2001-06-05,4.8322
2001-06-06,4.8158
2001-06-07,4.8484
2001-06-08,4.8919
2001-06-11,4.8482
2001-06-12,4.8001
2001-06-13,4.7893
2001-06-14,4.7482
2001-06-15,4.7257
2001-06-18,4.7030
2001-06-19,4.6797
2001-06-20,4.6525
2001-06-21,4.6386
2001-06-22,4.5686
2001-06-25,4.5764
2001-06-26,4.6592
2001-06-27,4.7420
2001-06-28,4.8591
2001-06-29,4.9275
2001-07-02,4.8755
2001-07-03,4.9006
2001-07-04,.
2001-07-05,4.9297
2001-07-06,4.8779
2001-07-09,4.8381
2001-07-10,4.7725
2001-07-11,4.7484
2001-07-12,4.7275
2001-07-13,4.7389
2001-07-16,4.6881
2001-07-17,4.6846
2001-07-18,4.5727
2001-07-19,4.5677
2001-07-20,4.5752
2001-07-23,4.5606
2001-07-24,4.5395
2001-07-25,4.5906
2001-07-26,4.5706
2001-07-27,4.4950
2001-07-30,4.4516
2001-07-31,4.3894
2001-08-01,4.4088
2001-08-02,4.4768
2001-08-03,4.5125
2001-08-06,4.5042
2001-08-07,4.5074
2001-08-08,4.3920
2001-08-09,4.3979
2001-08-10,4.3599
2001-08-13,4.3135
2001-08-14,4.3204
2001-08-15,4.3663
2001-08-16,4.3337
2001-08-17,4.2473
2001-08-20,4.3013
2001-08-21,4.2760
2001-08-22,4.3078
2001-08-23,4.2976
2001-08-24,4.3327
2001-08-27,4.3536
2001-08-28,4.2751
2001-08-29,4.2077
2001-08-30,4.1717
2001-08-31,4.2004
2001-09-03,.
2001-09-04,4.3713
2001-09-05,4.3822
2001-09-06,4.2697
2001-09-07,4.1596
2001-09-10,4.1552
2001-09-11,.
2001-09-12,.
2001-09-13,3.7896
2001-09-14,3.6664
2001-09-17,3.7084
2001-09-18,3.7646
2001-09-19,3.6909
2001-09-20,3.7748
2001-09-21,3.7740
2001-09-24,3.8070
2001-09-25,3.7744
2001-09-26,3.7064
2001-09-27,3.6358
2001-09-28,3.6720
2001-10-01,3.6386
2001-10-02,3.6041
2001-10-03,3.5945
2001-10-04,3.6002
2001-10-05,3.5795
2001-10-08,.
2001-10-09,3.6429
2001-10-10,3.6577
2001-10-11,3.7480
2001-10-12,3.7350
2001-10-15,3.6790
2001-10-16,3.6471
2001-10-17,3.6550
2001-10-18,3.6484
2001-10-19,3.6786
2001-10-22,3.7029
2001-10-23,3.7209
2001-10-24,3.6621
2001-10-25,3.5889
2001-10-26,3.5564
2001-10-29,3.4958
2001-10-30,3.4088
2001-10-31,3.3106
2001-11-01,3.2907
2001-11-02,3.3690
2001-11-05,3.3432
2001-11-06,3.2902
2001-11-07,3.2100
2001-11-08,3.2983
2001-11-09,3.3675
2001-11-12,.
2001-11-13,3.4565
2001-11-14,3.6171
2001-11-15,3.9180
2001-11-16,4.1172
2001-11-19,4.0284
2001-11-20,4.0635
2001-11-21,4.2052
2001-11-22,.
2001-11-23,4.3210
2001-11-26,4.3672
2001-11-27,4.2915
2001-11-28,4.2723
2001-11-29,4.0668
2001-11-30,4.0121
2001-12-03,3.9621
2001-12-04,3.9169
2001-12-05,4.1513
2001-12-06,4.3368
2001-12-07,4.4831
2001-12-10,4.4605
2001-12-11,4.3878
2001-12-12,4.2838
2001-12-13,4.3695
2001-12-14,4.5017
2001-12-17,4.5442
2001-12-18,4.4667
2001-12-19,4.3918
2001-12-20,4.4130
2001-12-21,4.4536
2001-12-24,4.5211
2001-12-25,.
2001-12-26,4.5872
2001-12-27,4.5121
2001-12-28,4.4993
2001-12-31,4.3989
2002-01-01,.
2002-01-02,4.5150
2002-01-03,4.4945
2002-01-04,4.5132
2002-01-07,4.4084
2002-01-08,4.3870
2002-01-09,4.3646
2002-01-10,4.2507
2002-01-11,4.1099
2002-01-14,4.0864
2002-01-15,4.0580
2002-01-16,4.0738
2002-01-17,4.1898
2002-01-18,4.1664
2002-01-21,.
2002-01-22,4.2021
2002-01-23,4.2907
2002-01-24,4.3481
2002-01-25,4.4041
2002-01-28,4.4319
2002-01-29,4.3118
2002-01-30,4.2963
2002-01-31,4.3622
2002-02-01,4.3264
2002-02-04,4.2343
2002-02-05,4.1963
2002-02-06,4.2162
2002-02-07,4.2348
2002-02-08,4.1949
2002-02-11,4.1962
2002-02-12,4.2618
2002-02-13,4.3164
2002-02-14,4.2829
2002-02-15,4.1908
2002-02-18,.
2002-02-19,4.1884
2002-02-20,4.1889
2002-02-21,4.1789
2002-02-22,4.1448
2002-02-25,4.1628
2002-02-26,4.2380
2002-02-27,4.1577
2002-02-28,4.1870
2002-03-01,4.3111
2002-03-04,4.3784
2002-03-05,4.4024
2002-03-06,4.4352
2002-03-07,4.6223
2002-03-08,4.7952
2002-03-11,4.8371
2002-03-12,4.8339
2002-03-13,4.7803
2002-03-14,4.9026
2002-03-15,4.9034
2002-03-18,4.9006
2002-03-19,4.8945
2002-03-20,4.9756
2002-03-21,5.0108
2002-03-22,5.0515
2002-03-25,5.0837
2002-03-26,5.0309
2002-03-27,5.0112
2002-03-28,5.0748
2002-03-29,.
2002-04-01,5.1013
2002-04-02,5.0151
2002-04-03,4.9211
2002-04-04,4.8972
2002-04-05,4.8165
2002-04-08,4.8232
2002-04-09,4.7880
2002-04-10,4.7880
2002-04-11,4.7653
2002-04-12,4.7080
2002-04-15,4.6642
2002-04-16,4.6961
2002-04-17,4.7114
2002-04-18,4.6957
2002-04-19,4.6764
2002-04-22,4.6583
2002-04-23,4.6598
2002-04-24,4.5805
2002-04-25,4.5368
2002-04-26,4.4901
2002-04-29,4.5187
2002-04-30,4.5109
2002-05-01,4.4639
2002-05-02,4.4937
2002-05-03,4.4361
2002-05-06,4.4406
2002-05-07,4.4072
2002-05-08,4.5544
2002-05-09,4.5427
2002-05-10,4.4697
2002-05-13,4.5388
2002-05-14,4.6430
2002-05-15,4.6216
2002-05-16,4.5532
2002-05-17,4.6273
2002-05-20,4.5735
2002-05-21,4.5204
2002-05-22,4.4635
2002-05-23,4.4782
2002-05-24,4.4882
2002-05-27,.
2002-05-28,4.4932
2002-05-29,4.4322
2002-05-30,4.3598
2002-05-31,4.3713
2002-06-03,4.3531
2002-06-04,4.3044
2002-06-05,4.3272
2002-06-06,4.2900
2002-06-07,4.3340
2002-06-10,4.3210
2002-06-11,4.2660
2002-06-12,4.2168
2002-06-13,4.1616
2002-06-14,4.0531
2002-06-17,4.0745
2002-06-18,4.0570
2002-06-19,3.9455
2002-06-20,4.0073
2002-06-21,3.9667
2002-06-24,4.0199
2002-06-25,4.0259
2002-06-26,3.8865
2002-06-27,3.9460
2002-06-28,3.9786
2002-07-01,3.9639
2002-07-02,3.8664
2002-07-03,3.8463
2002-07-04,.
2002-07-05,3.9621
2002-07-08,3.9251
2002-07-09,3.8348
2002-07-10,3.6807
2002-07-11,3.6473
2002-07-12,3.5974
2002-07-15,3.5927
2002-07-16,3.6769
2002-07-17,3.6425
2002-07-18,3.5690
2002-07-19,3.4942
2002-07-22,3.3784
2002-07-23,3.2962
2002-07-24,3.3113
2002-07-25,3.2106
2002-07-26,3.1530
2002-07-29,3.3287
2002-07-30,3.3923
2002-07-31,3.2394
2002-08-01,3.1436
2002-08-02,2.9565
2002-08-05,2.8500
2002-08-06,2.9708
2002-08-07,2.8895
2002-08-08,2.9599
2002-08-09,2.9107
2002-08-12,2.8797
2002-08-13,2.7869
2002-08-14,2.8225
2002-08-15,2.9362
2002-08-16,3.0893
2002-08-19,3.1041
2002-08-20,2.9851
2002-08-21,2.9958
2002-08-22,3.0755
2002-08-23,3.0326
2002-08-26,3.0018
2002-08-27,3.0659
2002-08-28,3.0209
2002-08-29,2.9542
2002-08-30,2.9181
2002-09-02,.
2002-09-03,2.7508
2002-09-04,2.7069
2002-09-05,2.6395
2002-09-06,2.7631
2002-09-09,2.8075
2002-09-10,2.7939
2002-09-11,2.8627
2002-09-12,2.8037
2002-09-13,2.7451
2002-09-16,2.7304
2002-09-17,2.7000
2002-09-18,2.6860
2002-09-19,2.6060
2002-09-20,2.5884
2002-09-23,2.5142
2002-09-24,2.4940
2002-09-25,2.5837
2002-09-26,2.5989
2002-09-27,2.4911
2002-09-30,2.3755
2002-10-01,2.4344
2002-10-02,2.4212
2002-10-03,2.4144
2002-10-04,2.4090
2002-10-07,2.3666
2002-10-08,2.3802
2002-10-09,2.3265
2002-10-10,2.3616
2002-10-11,2.5011
2002-10-14,.
2002-10-15,2.7670
2002-10-16,2.8001
2002-10-17,2.8924
2002-10-18,2.8817
2002-10-21,2.9836
2002-10-22,3.0240
2002-10-23,3.0113
2002-10-24,2.9153
2002-10-25,2.8170
2002-10-28,2.7281
2002-10-29,2.5897
2002-10-30,2.5423
2002-10-31,2.4717
2002-11-01,2.5386
2002-11-04,2.6045
2002-11-05,2.6392
2002-11-06,2.6721
2002-11-07,2.5913
2002-11-08,2.5933
2002-11-11,.
2002-11-12,2.5735
2002-11-13,2.5615
2002-11-14,2.7309
2002-11-15,2.8008
2002-11-18,2.8027
2002-11-19,2.7966
2002-11-20,2.9035
2002-11-21,2.9875
2002-11-22,3.0624
2002-11-25,3.0816
2002-11-26,2.9753
2002-11-27,3.1397
2002-11-28,.
2002-11-29,3.1135
2002-12-02,3.1187
2002-12-03,3.1275
2002-12-04,3.0670
2002-12-05,2.9978
2002-12-06,2.9284
2002-12-09,2.8733
2002-12-10,2.8561
2002-12-11,2.8034
2002-12-12,2.7914
2002-12-13,2.8280
2002-12-16,2.8949
2002-12-17,2.8701
2002-12-18,2.7921
2002-12-19,2.6634
2002-12-20,2.6487
2002-12-23,2.6595
2002-12-24,2.6230
2002-12-25,.
2002-12-26,2.5781
2002-12-27,2.4722
2002-12-30,2.4294
2002-12-31,2.4223
2003-01-01,.
2003-01-02,2.6432
2003-01-03,2.6743
2003-01-06,2.7287
2003-01-07,2.6904
2003-01-08,2.6475
2003-01-09,2.8199
2003-01-10,2.8144
2003-01-13,2.8027
2003-01-14,2.7474
2003-01-15,2.7279
2003-01-16,2.7266
2003-01-17,2.6795
2003-01-20,.
2003-01-21,2.6288
2003-01-22,2.5759
2003-01-23,2.5911
2003-01-24,2.5596
2003-01-27,2.5938
2003-01-28,2.6119
2003-01-29,2.6772
2003-01-30,2.6464
2003-01-31,2.6366
2003-02-03,2.6564
2003-02-04,2.6152
2003-02-05,2.6734
2003-02-06,2.6321
2003-02-07,2.5876
2003-02-10,2.6240
2003-02-11,2.6113
2003-02-12,2.5523
2003-02-13,2.4801
2003-02-14,2.5233
2003-02-17,.
2003-02-18,2.5355
2003-02-19,2.4928
2003-02-20,2.4459
2003-02-21,2.4771
2003-02-24,2.4452
2003-02-25,2.3963
2003-02-26,2.3644
2003-02-27,2.3501
2003-02-28,2.3024
2003-03-03,2.2696
2003-03-04,2.2358
2003-03-05,2.1958
2003-03-06,2.2208
2003-03-07,2.1701
2003-03-10,2.1095
2003-03-11,2.1233
2003-03-12,2.1656
2003-03-13,2.3416
2003-03-14,2.3581
2003-03-17,2.4498
2003-03-18,2.5625
2003-03-19,2.6275
2003-03-20,2.6741
2003-03-21,2.7677
2003-03-24,2.6700
2003-03-25,2.6431
2003-03-26,2.6169
2003-03-27,2.5757
2003-03-28,2.5149
2003-03-31,2.4249
2003-04-01,2.3959
2003-04-02,2.4900
2003-04-03,2.4864
2003-04-04,2.4997
2003-04-07,2.5873
2003-04-08,2.5250
2003-04-09,2.4804
2003-04-10,2.4971
2003-04-11,2.5526
2003-04-14,2.6174
2003-04-15,2.5824
2003-04-16,2.5677
2003-04-17,2.6011
2003-04-18,.
2003-04-21,2.6293
2003-04-22,2.6322
2003-04-23,2.6398
2003-04-24,2.5507
2003-04-25,2.4971
2003-04-28,2.4990
2003-04-29,2.5299
2003-04-30,2.4473
2003-05-01,2.4077
2003-05-02,2.4638
2003-05-05,2.4466
2003-05-06,2.3429
2003-05-07,2.2522
2003-05-08,2.2315
2003-05-09,2.2162
2003-05-12,2.1842
2003-05-13,2.1841
2003-05-14,2.0999
2003-05-15,2.1283
2003-05-16,2.0676
2003-05-19,2.0359
2003-05-20,1.9678
2003-05-21,1.9974
2003-05-22,1.9702
2003-05-23,1.9769
2003-05-26,.
2003-05-27,2.0025
2003-05-28,2.0062
2003-05-29,1.9253
2003-05-30,1.9370
2003-06-02,1.9771
2003-06-03,1.8728
2003-06-04,1.8125
2003-06-05,1.8539
2003-06-06,1.8914
2003-06-09,1.8183
2003-06-10,1.7262
2003-06-11,1.7402
2003-06-12,1.7052
2003-06-13,1.6673
2003-06-16,1.7434
2003-06-17,1.8535
2003-06-18,1.9470
2003-06-19,1.9162
2003-06-20,1.9547
2003-06-23,1.8948
2003-06-24,1.8473
2003-06-25,1.9633
2003-06-26,2.1276
2003-06-27,2.1742
2003-06-30,2.1314
2003-07-01,2.1275
2003-07-02,2.1164
2003-07-03,2.1824
2003-07-04,.
2003-07-07,2.2461
2003-07-08,2.2765
2003-07-09,2.2591
2003-07-10,2.2209
2003-07-11,2.1648
2003-07-14,2.2143
2003-07-15,2.3851
2003-07-16,2.4538
2003-07-17,2.4733
